Cruise,Station Name,Date,Month,Parameter,Result,Units
WQJUN19,B3,5/30/2019,JUN,CHLA,9.1,ppb
WQJUN19,D3,5/30/2019,JUN,CHLA,10,ppb
WQJUN19,C1,5/30/2019,JUN,CHLA,8,ppb
WQJUN19,A4,5/30/2019,JUN,CHLA,13.4,ppb
WQJUN19,09,5/30/2019,JUN,CHLA,6,ppb
WQJUN19,C2,5/30/2019,JUN,CHLA,6.7,ppb
WQJUN19,E1,5/31/2019,JUN,CHLA,5.6,ppb
WQJUN19,15,5/31/2019,JUN,CHLA,6.3,ppb
WQJUN19,F2,5/31/2019,JUN,CHLA,9.5,ppb
WQJUN19,F3,5/31/2019,JUN,CHLA,5.2,ppb
WQJUN20,K2,6/16/2020,JUN,CHLA,1.7,ppb
WQJUN20,I2,6/16/2020,JUN,CHLA,1.6,ppb
WQJUN20,J2,6/16/2020,JUN,CHLA,2.2,ppb
WQJUN20,F3,6/16/2020,JUN,CHLA,2.8,ppb
WQJUN20,F2,6/16/2020,JUN,CHLA,1.9,ppb
WQJUN20,H6,6/16/2020,JUN,CHLA,2.3,ppb
WQJUN20,H4,6/16/2020,JUN,CHLA,1.2,ppb
WQJUN20,H2,6/16/2020,JUN,CHLA,1.5,ppb
WQJUN20,B3,6/17/2020,JUN,CHLA,2.2,ppb
WQJUN20,09,6/17/2020,JUN,CHLA,2.2,ppb
WQJUN20,15,6/17/2020,JUN,CHLA,1.9,ppb
WQJUN20,A4,6/17/2020,JUN,CHLA,6.5,ppb
WQJUN20,C1,6/17/2020,JUN,CHLA,2.8,ppb
WQJUN20,C2,6/17/2020,JUN,CHLA,1.3,ppb
WQJUN20,D3,6/17/2020,JUN,CHLA,2.1,ppb
WQJUN20,E1,6/17/2020,JUN,CHLA,1.6,ppb
WQJUN21,M3,6/3/2021,JUN,CHLA,1.2,ppb
WQJUN21,H2,6/3/2021,JUN,CHLA,2.9,ppb
WQJUN21,K2,6/3/2021,JUN,CHLA,1.3,ppb
WQJUN21,I2,6/3/2021,JUN,CHLA,1.8,ppb
WQJUN21,J2,6/3/2021,JUN,CHLA,2.4,ppb
WQJUN21,C1,6/8/2021,JUN,CHLA,4.1,ppb
WQJUN21,A4,6/8/2021,JUN,CHLA,14.4,ppb
WQJUN21,B3,6/8/2021,JUN,CHLA,17,ppb
WQJUN21,D3,6/8/2021,JUN,CHLA,5.1,ppb
WQJUN21,09,6/8/2021,JUN,CHLA,3.1,ppb
WQJUN21,C2,6/8/2021,JUN,CHLA,9.1,ppb
WQJUN21,H6,6/9/2021,JUN,CHLA,1.3,ppb
WQJUN21,H4,6/9/2021,JUN,CHLA,1.6,ppb
WQJUN21,F3,6/9/2021,JUN,CHLA,2.6,ppb
WQJUN21,15,6/9/2021,JUN,CHLA,2.4,ppb
WQJUN21,F2,6/9/2021,JUN,CHLA,2,ppb
WQJUN21,E1,6/9/2021,JUN,CHLA,2.4,ppb
WQJUN22,H2,6/2/2022,JUN,CHLA,1.9,ppb
WQJUN22,M3,6/2/2022,JUN,CHLA,1.5,ppb
WQJUN22,K2,6/2/2022,JUN,CHLA,4.23,ppb
WQJUN22,J2,6/2/2022,JUN,CHLA,2.4,ppb
WQJUN22,I2,6/2/2022,JUN,CHLA,1.7,ppb
WQJUN22,C2,6/3/2022,JUN,CHLA,10.7,ppb
WQJUN22,D3,6/3/2022,JUN,CHLA,5.8,ppb
WQJUN22,C1,6/3/2022,JUN,CHLA,11,ppb
WQJUN22,B3,6/3/2022,JUN,CHLA,13,ppb
WQJUN22,A4,6/3/2022,JUN,CHLA,20.5,ppb
WQJUN22,09,6/3/2022,JUN,CHLA,3.5,ppb
WQJUN22,H4,6/6/2022,JUN,CHLA,1.3,ppb
WQJUN22,15,6/6/2022,JUN,CHLA,4,ppb
WQJUN22,F3,6/6/2022,JUN,CHLA,3.9,ppb
WQJUN22,H6,6/6/2022,JUN,CHLA,2.2,ppb
WQJUN22,F2,6/6/2022,JUN,CHLA,2.6,ppb
WQJUN22,E1,6/6/2022,JUN,CHLA,6.1,ppb
WQJUN23,I2,5/31/2023,JUN,CHLA,0.7,ppb
WQJUN23,M3,5/31/2023,JUN,CHLA,1,ppb
WQJUN23,K2,5/31/2023,JUN,CHLA,1.7,ppb
WQJUN23,J2,5/31/2023,JUN,CHLA,1.2,ppb
WQJUN23,H2,5/31/2023,JUN,CHLA,0.5,ppb
WQJUN23,09,6/1/2023,JUN,CHLA,1,ppb
WQJUN23,A4,6/1/2023,JUN,CHLA,7.9,ppb
WQJUN23,B3,6/1/2023,JUN,CHLA,1.3,ppb
WQJUN23,C1,6/1/2023,JUN,CHLA,1,ppb
WQJUN23,C2,6/1/2023,JUN,CHLA,1.6,ppb
WQJUN23,D3,6/1/2023,JUN,CHLA,2.5,ppb
WQJUN23,H4,6/2/2023,JUN,CHLA,0.6,ppb
WQJUN23,F3,6/2/2023,JUN,CHLA,1.1,ppb
WQJUN23,F2,6/2/2023,JUN,CHLA,2.5,ppb
WQJUN23,E1,6/2/2023,JUN,CHLA,1.7,ppb
WQJUN23,15,6/2/2023,JUN,CHLA,2,ppb
WQJUN23,H6,6/2/2023,JUN,CHLA,0.5,ppb
WQJUN24,M3,5/30/2024,JUN,CHLA,2.5,ppb
WQJUN24,K2,5/30/2024,JUN,CHLA,2.9,ppb
WQJUN24,I2,5/31/2024,JUN,CHLA,1.3,ppb
WQJUN24,H4,5/31/2024,JUN,CHLA,1.2,ppb
WQJUN24,J2,5/31/2024,JUN,CHLA,1.5,ppb
WQJUN24,H2,5/31/2024,JUN,CHLA,3.2,ppb
WQJUN24,H6,5/31/2024,JUN,CHLA,1.9,ppb
WQJUN24,F3,6/3/2024,JUN,CHLA,2.8,ppb
WQJUN24,E1,6/3/2024,JUN,CHLA,2.7,ppb
WQJUN24,15,6/3/2024,JUN,CHLA,4.3,ppb
WQJUN24,F2,6/3/2024,JUN,CHLA,3.9,ppb
WQJUN24,09,6/4/2024,JUN,CHLA,3.9,ppb
WQJUN24,C1,6/4/2024,JUN,CHLA,8.1,ppb
WQJUN24,A4,6/4/2024,JUN,CHLA,6.4,ppb
WQJUN24,B3,6/4/2024,JUN,CHLA,9,ppb
WQJUN24,C2,6/4/2024,JUN,CHLA,4,ppb
WQJUN24,D3,6/4/2024,JUN,CHLA,5.3,ppb
WQMAR03,H2,3/4/2003,MAR,CHLA,2.1,ug/L
WQMAR03,I2,3/4/2003,MAR,CHLA,1.8,ug/L
WQMAR03,M3,3/4/2003,MAR,CHLA,2.3,ug/L
WQMAR03,J2,3/4/2003,MAR,CHLA,4.1,ug/L
WQMAR03,K2,3/4/2003,MAR,CHLA,2.5,ug/L
WQMAR03,A4,3/10/2003,MAR,CHLA,18.1,ug/L
WQMAR03,C2,3/10/2003,MAR,CHLA,4.3,ug/L
WQMAR03,B3,3/10/2003,MAR,CHLA,12.5,ug/L
WQMAR03,09,3/10/2003,MAR,CHLA,6.8,ug/L
WQMAR03,C1,3/10/2003,MAR,CHLA,4.3,ug/L
WQMAR03,15,3/11/2003,MAR,CHLA,4.1,ug/L
WQMAR03,H6,3/11/2003,MAR,CHLA,2.9,ug/L
WQMAR03,D3,3/11/2003,MAR,CHLA,3.5,ug/L
WQMAR03,E1,3/11/2003,MAR,CHLA,6.5,ug/L
WQMAR03,F2,3/11/2003,MAR,CHLA,4.2,ug/L
WQMAR03,F3,3/11/2003,MAR,CHLA,3.2,ug/L
WQMAR03,H4,3/11/2003,MAR,CHLA,3,ug/L
WQMAR04,B3,3/1/2004,MAR,CHLA,5.2,ug/L
WQMAR04,D3,3/1/2004,MAR,CHLA,2.6,ug/L
WQMAR04,C1,3/1/2004,MAR,CHLA,3.3,ug/L
WQMAR04,A4,3/1/2004,MAR,CHLA,20.9,ug/L
WQMAR04,09,3/1/2004,MAR,CHLA,6.1,ug/L
WQMAR04,C2,3/1/2004,MAR,CHLA,4.5,ug/L
WQMAR04,15,3/2/2004,MAR,CHLA,1.6,ug/L
WQMAR04,F3,3/2/2004,MAR,CHLA,1.5,ug/L
WQMAR04,F2,3/2/2004,MAR,CHLA,1.2,ug/L
WQMAR04,E1,3/2/2004,MAR,CHLA,1.5,ug/L
WQMAR04,H6,3/2/2004,MAR,CHLA,2.3,ug/L
WQMAR04,H4,3/2/2004,MAR,CHLA,2.1,ug/L
WQMAR04,H2,3/4/2004,MAR,CHLA,1.6,ug/L
WQMAR04,M3,3/4/2004,MAR,CHLA,2.8,ug/L
WQMAR04,K2,3/4/2004,MAR,CHLA,3.7,ug/L
WQMAR04,I2,3/4/2004,MAR,CHLA,1.1,ug/L
WQMAR04,J2,3/4/2004,MAR,CHLA,2.3,ug/L
CHMAR04,A4,3/18/2004,MAR,CHLA,10.6981,ug/L
CHMAR04,09,3/18/2004,MAR,CHLA,3.654,ug/L
CHMAR04,C1,3/18/2004,MAR,CHLA,5.4607,ug/L
CHMAR04,C2,3/18/2004,MAR,CHLA,2.8217,ug/L
CHMAR04,D3,3/18/2004,MAR,CHLA,2.3751,ug/L
CHMAR04,B3,3/18/2004,MAR,CHLA,5.0953,ug/L
WQMAR05,J2,3/7/2005,MAR,CHLA,1.5,ug/L
WQMAR05,H2,3/7/2005,MAR,CHLA,2.9,ug/L
WQMAR05,I2,3/7/2005,MAR,CHLA,3.7,ug/L
WQMAR05,K2,3/7/2005,MAR,CHLA,1.2,ug/L
WQMAR05,M3,3/7/2005,MAR,CHLA,0.7,ug/L
WQMAR05,D3,3/10/2005,MAR,CHLA,9.6,ug/L
WQMAR05,C2,3/10/2005,MAR,CHLA,4.8,ug/L
WQMAR05,C1,3/10/2005,MAR,CHLA,9.7,ug/L
WQMAR05,09,3/10/2005,MAR,CHLA,8.4,ug/L
WQMAR05,A4,3/10/2005,MAR,CHLA,19,ug/L
WQMAR05,B3,3/10/2005,MAR,CHLA,16.1,ug/L
WQMAR05,H6,3/11/2005,MAR,CHLA,4.9,ug/L
WQMAR05,E1,3/11/2005,MAR,CHLA,8.5,ug/L
WQMAR05,15,3/11/2005,MAR,CHLA,11,ug/L
WQMAR05,H4,3/11/2005,MAR,CHLA,2.9,ug/L
WQMAR05,F2,3/11/2005,MAR,CHLA,3.7,ug/L
WQMAR05,F3,3/11/2005,MAR,CHLA,4.9,ug/L
WQMAR06,D3,3/6/2006,MAR,CHLA,6.5,ug/L
WQMAR06,C1,3/6/2006,MAR,CHLA,3.5,ug/L
WQMAR06,09,3/6/2006,MAR,CHLA,5.8,ug/L
WQMAR06,B3,3/6/2006,MAR,CHLA,8.4,ug/L
WQMAR06,A4,3/6/2006,MAR,CHLA,9.6,ug/L
WQMAR06,C2,3/6/2006,MAR,CHLA,5.5,ug/L
WQMAR06,15,3/7/2006,MAR,CHLA,6.9,ug/L
WQMAR06,F2,3/7/2006,MAR,CHLA,3.1,ug/L
WQMAR06,F3,3/7/2006,MAR,CHLA,4.8,ug/L
WQMAR06,H2,3/7/2006,MAR,CHLA,4.2,ug/L
WQMAR06,H4,3/7/2006,MAR,CHLA,4.5,ug/L
WQMAR06,H6,3/7/2006,MAR,CHLA,5.6,ug/L
WQMAR06,E1,3/7/2006,MAR,CHLA,4.2,ug/L
WQMAR07,K2,3/1/2007,MAR,CHLA,3.275811,ug/L
WQMAR07,M3,3/1/2007,MAR,CHLA,3.778236,ug/L
WQMAR07,I2,3/1/2007,MAR,CHLA,3.939012,ug/L
WQMAR07,J2,3/1/2007,MAR,CHLA,2.873871,ug/L
WQMAR07,F2,3/7/2007,MAR,CHLA,5.647257,ug/L
WQMAR07,E1,3/7/2007,MAR,CHLA,5.948712,ug/L
WQMAR07,C2,3/12/2007,MAR,CHLA,9.063747,ug/L
WQMAR07,A4,3/12/2007,MAR,CHLA,7.435891,ug/L
WQMAR07,09,3/12/2007,MAR,CHLA,15.05265,ug/L
WQMAR07,B3,3/12/2007,MAR,CHLA,9.164233,ug/L
WQMAR07,C1,3/12/2007,MAR,CHLA,9.907822,ug/L
WQMAR07,D3,3/12/2007,MAR,CHLA,11.21413,ug/L
WQMAR07,H6,3/13/2007,MAR,CHLA,7.878025,ug/L
WQMAR07,15,3/13/2007,MAR,CHLA,15.69576,ug/L
WQMAR07,H2,3/13/2007,MAR,CHLA,13.18363,ug/L
WQMAR07,F3,3/13/2007,MAR,CHLA,8.239771,ug/L
WQMAR07,H4,3/13/2007,MAR,CHLA,7.435891,ug/L
CHMAR07,C2,3/19/2007,MAR,CHLA,17.60538,ug/L
CHMAR07,D3,3/19/2007,MAR,CHLA,21.42579,ug/L
CHMAR07,A4,3/19/2007,MAR,CHLA,22.4892,ug/L
CHMAR07,B3,3/19/2007,MAR,CHLA,23.88739,ug/L
CHMAR07,C1,3/19/2007,MAR,CHLA,21.03193,ug/L
CHMAR07,09,3/19/2007,MAR,CHLA,26.01422,ug/L
CHFEB08,C2,2/22/2008,MAR,CHLA,23.6,ug/L
CHFEB08,C1,2/22/2008,MAR,CHLA,21.1,ug/L
CHFEB08,09,2/22/2008,MAR,CHLA,19.4,ug/L
CHFEB08,A4,2/22/2008,MAR,CHLA,32,ug/L
WQMAR08,C1,3/3/2008,MAR,CHLA,11.6,ug/L
WQMAR08,C2,3/3/2008,MAR,CHLA,4.9,ug/L
WQMAR08,B3,3/3/2008,MAR,CHLA,26.6,ug/L
WQMAR08,A4,3/3/2008,MAR,CHLA,21.6,ug/L
WQMAR08,09,3/3/2008,MAR,CHLA,4.2,ug/L
WQMAR08,D3,3/3/2008,MAR,CHLA,15,ug/L
WQMAR08,15,3/6/2008,MAR,CHLA,6.4,ug/L
WQMAR08,E1,3/6/2008,MAR,CHLA,5.3,ug/L
WQMAR08,F2,3/6/2008,MAR,CHLA,4.5,ug/L
WQMAR08,F3,3/6/2008,MAR,CHLA,4.8,ug/L
WQMAR08,H2,3/6/2008,MAR,CHLA,10.6,ug/L
WQMAR08,H6,3/6/2008,MAR,CHLA,7.1,ug/L
WQMAR08,H4,3/7/2008,MAR,CHLA,5.4,ug/L
WQMAR08,I2,3/7/2008,MAR,CHLA,11,ug/L
WQMAR08,J2,3/7/2008,MAR,CHLA,3.9,ug/L
WQMAR08,M3,3/7/2008,MAR,CHLA,2,ug/L
CHMAR08,09,3/18/2008,MAR,CHLA,3.3,ug/L
CHMAR08,B3,3/18/2008,MAR,CHLA,7.7,ug/L
CHMAR08,A4,3/18/2008,MAR,CHLA,6,ug/L
CHMAR08,C1,3/18/2008,MAR,CHLA,3.7,ug/L
CHMAR08,C2,3/18/2008,MAR,CHLA,4.8,ug/L
CHMAR08,D3,3/18/2008,MAR,CHLA,4.6,ug/L
WQMAR09,M3,3/4/2009,MAR,CHLA,4.5,ug/L
WQMAR09,K2,3/4/2009,MAR,CHLA,7,ug/L
WQMAR09,J2,3/4/2009,MAR,CHLA,5.6,ug/L
WQMAR09,H2,3/4/2009,MAR,CHLA,9.5,ug/L
WQMAR09,I2,3/4/2009,MAR,CHLA,6.8,ug/L
WQMAR09,D3,3/5/2009,MAR,CHLA,3.6,ug/L
WQMAR09,E1,3/5/2009,MAR,CHLA,3.4,ug/L
WQMAR09,A4,3/5/2009,MAR,CHLA,41.8,ug/L
WQMAR09,C1,3/5/2009,MAR,CHLA,7,ug/L
WQMAR09,B3,3/5/2009,MAR,CHLA,18.2,ug/L
WQMAR09,09,3/5/2009,MAR,CHLA,10.4,ug/L
WQMAR09,C2,3/5/2009,MAR,CHLA,8,ug/L
WQMAR09,15,3/6/2009,MAR,CHLA,4.5,ug/L
WQMAR09,F2,3/6/2009,MAR,CHLA,4.6,ug/L
WQMAR09,F3,3/6/2009,MAR,CHLA,3,ug/L
WQMAR09,H6,3/6/2009,MAR,CHLA,4,ug/L
WQMAR09,H4,3/6/2009,MAR,CHLA,3,ug/L
CHMAR09,C2,3/16/2009,MAR,CHLA,2.5,ug/L
CHMAR09,A4,3/16/2009,MAR,CHLA,30.7,ug/L
CHMAR09,B3,3/16/2009,MAR,CHLA,7.5,ug/L
CHMAR09,C1,3/16/2009,MAR,CHLA,4.2,ug/L
CHMAR09,09,3/16/2009,MAR,CHLA,4.9,ug/L
WQMAR10,B3,3/2/2010,MAR,CHLA,3.8,ug/L
WQMAR10,D3,3/2/2010,MAR,CHLA,6.2,ug/L
WQMAR10,C1,3/2/2010,MAR,CHLA,1.2,ug/L
WQMAR10,A4,3/2/2010,MAR,CHLA,6.4,ug/L
WQMAR10,09,3/2/2010,MAR,CHLA,3.1,ug/L
WQMAR10,C2,3/2/2010,MAR,CHLA,1.6,ug/L
WQMAR10,H4,3/5/2010,MAR,CHLA,1.1,ug/L
WQMAR10,H6,3/5/2010,MAR,CHLA,1.3,ug/L
WQMAR10,E1,3/5/2010,MAR,CHLA,1.5,ug/L
WQMAR10,F2,3/5/2010,MAR,CHLA,2.9,ug/L
WQMAR10,15,3/5/2010,MAR,CHLA,2,ug/L
WQMAR10,F3,3/5/2010,MAR,CHLA,2,ug/L
WQMAR10,J2,3/8/2010,MAR,CHLA,2.5,ug/L
WQMAR10,K2,3/8/2010,MAR,CHLA,3,ug/L
WQMAR10,M3,3/8/2010,MAR,CHLA,1.6,ug/L
WQMAR10,H2,3/8/2010,MAR,CHLA,2.6,ug/L
WQMAR10,I2,3/8/2010,MAR,CHLA,1.9,ug/L
CHMAR10,A4,3/17/2010,MAR,CHLA,4.3,ug/L
CHMAR10,C1,3/17/2010,MAR,CHLA,1.8,ug/L
CHMAR10,C2,3/17/2010,MAR,CHLA,2.2,ug/L
CHMAR10,D3,3/17/2010,MAR,CHLA,2.8,ug/L
CHMAR10,09,3/17/2010,MAR,CHLA,4.1,ug/L
CHMAR10,B3,3/17/2010,MAR,CHLA,3.5,ug/L
WQMAR11,09,3/8/2011,MAR,CHLA,13,ug/L
WQMAR11,A4,3/8/2011,MAR,CHLA,33.7,ug/L
WQMAR11,B3,3/8/2011,MAR,CHLA,18.9,ug/L
WQMAR11,D3,3/8/2011,MAR,CHLA,11.4,ug/L
WQMAR11,C2,3/8/2011,MAR,CHLA,10.6,ug/L
WQMAR11,C1,3/8/2011,MAR,CHLA,11.7,ug/L
WQMAR11,H2,3/14/2011,MAR,CHLA,10.4,ug/L
WQMAR11,H4,3/14/2011,MAR,CHLA,15.3,ug/L
WQMAR11,H6,3/14/2011,MAR,CHLA,3.8,ug/L
WQMAR11,I2,3/14/2011,MAR,CHLA,6.4,ug/L
WQMAR11,J2,3/14/2011,MAR,CHLA,6.4,ug/L
WQMAR11,F3,3/15/2011,MAR,CHLA,14.5,ug/L
WQMAR11,E1,3/15/2011,MAR,CHLA,13.8,ug/L
WQMAR11,F2,3/15/2011,MAR,CHLA,8.3,ug/L
WQMAR11,15,3/15/2011,MAR,CHLA,16.5,ug/L
WQMAR12,K2,3/2/2012,MAR,CHLA,,ug/L
WQMAR12,J2,3/2/2012,MAR,CHLA,,ug/L
WQMAR12,H2,3/2/2012,MAR,CHLA,,ug/L
WQMAR12,I2,3/2/2012,MAR,CHLA,,ug/L
WQMAR12,M3,3/2/2012,MAR,CHLA,,ug/L
WQMAR12,09,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,C2,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,C1,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,B3,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,A4,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,D3,3/5/2012,MAR,CHLA,,ug/L
WQMAR12,H6,3/6/2012,MAR,CHLA,,ug/L
WQMAR12,H4,3/6/2012,MAR,CHLA,,ug/L
WQMAR12,F2,3/6/2012,MAR,CHLA,,ug/L
WQMAR12,E1,3/6/2012,MAR,CHLA,,ug/L
WQMAR12,15,3/6/2012,MAR,CHLA,,ug/L
WQMAR12,F3,3/6/2012,MAR,CHLA,,ug/L
CHMAR12,C1,3/15/2012,MAR,CHLA,1.7,ppb
CHMAR12,B3,3/15/2012,MAR,CHLA,8.2,ppb
CHMAR12,D3,3/15/2012,MAR,CHLA,4,ppb
CHMAR12,A4,3/15/2012,MAR,CHLA,39.8,ppb
CHMAR12,09,3/15/2012,MAR,CHLA,21,ppb
CHMAR12,C2,3/15/2012,MAR,CHLA,1.8,ppb
WQMAR13,K2,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,J2,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,H6,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,M3,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,H2,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,H4,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,I2,3/5/2013,MAR,CHLA,,ug/L
WQMAR13,D3,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,09,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,A4,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,B3,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,C1,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,C2,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,F2,3/11/2013,MAR,CHLA,,ug/L
WQMAR13,15,3/12/2013,MAR,CHLA,,ug/L
WQMAR13,E1,3/12/2013,MAR,CHLA,,ug/L
WQMAR13,F3,3/12/2013,MAR,CHLA,,ug/L
CHFEB14,09,2/20/2014,MAR,CHLA,4.8,ppb
CHFEB14,C2,2/20/2014,MAR,CHLA,5.8,ppb
CHFEB14,C1,2/20/2014,MAR,CHLA,7.3,ppb
CHFEB14,A4,2/20/2014,MAR,CHLA,21.1,ppb
WQMAR14,E1,3/4/2014,MAR,CHLA,1.5,ppb
WQMAR14,F2,3/4/2014,MAR,CHLA,2.2,ppb
WQMAR14,F3,3/4/2014,MAR,CHLA,2.7,ppb
WQMAR14,H6,3/4/2014,MAR,CHLA,2.1,ppb
WQMAR14,15,3/4/2014,MAR,CHLA,2.9,ppb
WQMAR14,H4,3/4/2014,MAR,CHLA,4.1,ppb
WQMAR14,D3,3/5/2014,MAR,CHLA,2.8,ppb
WQMAR14,C2,3/5/2014,MAR,CHLA,2.6,ppb
WQMAR14,C1,3/5/2014,MAR,CHLA,2.5,ppb
WQMAR14,B3,3/5/2014,MAR,CHLA,3.8,ppb
WQMAR14,09,3/5/2014,MAR,CHLA,3,ppb
WQMAR14,A4,3/5/2014,MAR,CHLA,4.4,ppb
WQMAR14,J2,3/7/2014,MAR,CHLA,5.5,ppb
WQMAR14,K2,3/7/2014,MAR,CHLA,2.6,ppb
WQMAR14,I2,3/7/2014,MAR,CHLA,2.4,ppb
WQMAR14,H2,3/7/2014,MAR,CHLA,3.3,ppb
WQMAR14,M3,3/7/2014,MAR,CHLA,1.9,ppb
WQMAR15,E1,3/9/2015,MAR,CHLA,4.6,ppb
WQMAR15,H6,3/9/2015,MAR,CHLA,3.7,ppb
WQMAR15,H2,3/9/2015,MAR,CHLA,4.1,ppb
WQMAR15,F3,3/9/2015,MAR,CHLA,4.8,ppb
WQMAR15,F2,3/9/2015,MAR,CHLA,8,ppb
WQMAR15,H4,3/9/2015,MAR,CHLA,2.5,ppb
WQMAR15,15,3/9/2015,MAR,CHLA,4.4,ppb
WQMAR15,C2,3/10/2015,MAR,CHLA,1.4,ppb
WQMAR15,D3,3/10/2015,MAR,CHLA,5.1,ppb
WQMAR15,A4,3/10/2015,MAR,CHLA,6.1,ppb
WQMAR15,B3,3/10/2015,MAR,CHLA,3,ppb
WQMAR15,C1,3/10/2015,MAR,CHLA,1.4,ppb
WQMAR15,09,3/10/2015,MAR,CHLA,6.8,ppb
WQMAR15,M3,3/11/2015,MAR,CHLA,2.7,ppb
WQMAR15,K2,3/11/2015,MAR,CHLA,2.8,ppb
WQMAR15,J2,3/11/2015,MAR,CHLA,5.1,ppb
WQMAR15,I2,3/11/2015,MAR,CHLA,2.4,ppb
CHMAR15,D3,3/19/2015,MAR,CHLA,3.3,ppb
CHMAR15,09,3/19/2015,MAR,CHLA,4.2,ppb
CHMAR15,A4,3/19/2015,MAR,CHLA,12.3,ppb
CHMAR15,B3,3/19/2015,MAR,CHLA,3.8,ppb
CHMAR15,C1,3/19/2015,MAR,CHLA,3.6,ppb
CHMAR15,C2,3/19/2015,MAR,CHLA,5.4,ppb
WQMAR16,C2,3/8/2016,MAR,CHLA,1.2,ppb
WQMAR16,09,3/8/2016,MAR,CHLA,1.5,ppb
WQMAR16,A4,3/8/2016,MAR,CHLA,6,ppb
WQMAR16,C1,3/8/2016,MAR,CHLA,0.9,ppb
WQMAR16,D3,3/8/2016,MAR,CHLA,2.4,ppb
WQMAR16,B3,3/8/2016,MAR,CHLA,1.6,ppb
WQMAR16,F2,3/9/2016,MAR,CHLA,4.1,ppb
WQMAR16,H6,3/9/2016,MAR,CHLA,1.4,ppb
WQMAR16,15,3/9/2016,MAR,CHLA,1.2,ppb
WQMAR16,E1,3/9/2016,MAR,CHLA,0.9,ppb
WQMAR16,F3,3/9/2016,MAR,CHLA,3.5,ppb
WQMAR16,H4,3/9/2016,MAR,CHLA,4.6,ppb
WQMAR16,J2,3/10/2016,MAR,CHLA,4.1,ppb
WQMAR16,K2,3/10/2016,MAR,CHLA,2,ppb
WQMAR16,H2,3/10/2016,MAR,CHLA,2.3,ppb
WQMAR16,M3,3/10/2016,MAR,CHLA,1.1,ppb
WQMAR16,I2,3/10/2016,MAR,CHLA,8.4,ppb
CHMAR16,C2,3/23/2016,MAR,CHLA,1,ppb
CHMAR16,D3,3/23/2016,MAR,CHLA,1.1,ppb
CHMAR16,09,3/23/2016,MAR,CHLA,1.7,ppb
CHMAR16,A4,3/23/2016,MAR,CHLA,1.6,ppb
CHMAR16,B3,3/23/2016,MAR,CHLA,0.4,ppb
CHMAR16,C1,3/23/2016,MAR,CHLA,0.8,ppb
WQMAR17,J2,3/6/2017,MAR,CHLA,2.7,ppb
WQMAR17,K2,3/6/2017,MAR,CHLA,3.3,ppb
WQMAR17,I2,3/6/2017,MAR,CHLA,1.8,ppb
WQMAR17,H6,3/6/2017,MAR,CHLA,2.5,ppb
WQMAR17,H4,3/6/2017,MAR,CHLA,3.7,ppb
WQMAR17,H2,3/6/2017,MAR,CHLA,3.4,ppb
WQMAR17,M3,3/6/2017,MAR,CHLA,3,ppb
WQMAR17,C1,3/7/2017,MAR,CHLA,3.6,ppb
WQMAR17,C2,3/7/2017,MAR,CHLA,2.4,ppb
WQMAR17,B3,3/7/2017,MAR,CHLA,5.8,ppb
WQMAR17,A4,3/7/2017,MAR,CHLA,9,ppb
WQMAR17,09,3/7/2017,MAR,CHLA,3.2,ppb
WQMAR17,D3,3/7/2017,MAR,CHLA,3.2,ppb
WQMAR17,E1,3/8/2017,MAR,CHLA,2.3,ppb
WQMAR17,F2,3/8/2017,MAR,CHLA,4.8,ppb
WQMAR17,F3,3/8/2017,MAR,CHLA,2.6,ppb
WQMAR17,15,3/8/2017,MAR,CHLA,2.8,ppb
WQMAR18,K2,3/6/2018,MAR,CHLA,4.1,ppb
WQMAR18,H4,3/6/2018,MAR,CHLA,1.3,ppb
WQMAR18,M3,3/6/2018,MAR,CHLA,4.8,ppb
WQMAR18,I2,3/6/2018,MAR,CHLA,2.7,ppb
WQMAR18,H6,3/6/2018,MAR,CHLA,2.6,ppb
WQMAR18,H2,3/6/2018,MAR,CHLA,3,ppb
WQMAR18,J2,3/6/2018,MAR,CHLA,2.9,ppb
WQMAR18,F2,3/8/2018,MAR,CHLA,4.4,ppb
WQMAR18,F3,3/8/2018,MAR,CHLA,5.1,ppb
WQMAR18,15,3/8/2018,MAR,CHLA,4.2,ppb
WQMAR19,A4,3/5/2019,MAR,CHLA,23.1,ppb
WQMAR19,C2,3/5/2019,MAR,CHLA,8.7,ppb
WQMAR19,09,3/5/2019,MAR,CHLA,7.5,ppb
WQMAR19,D3,3/5/2019,MAR,CHLA,9.6,ppb
